DATE,all_time_change
2016/7/5 17:00,-31.38
2016/7/6 17:00,-31.92
2016/7/7 17:00,-32.08
2016/7/8 17:00,-33.37
2016/7/9 17:00,-33.73
2016/7/10 17:00,-34.02
2016/7/11 17:00,-33.84
2016/7/12 17:00,-33.17
2016/7/13 17:00,-33.3
2016/7/14 17:00,-33.1
2016/7/15 17:00,-33.06
2016/7/16 17:00,-32.53
2016/7/17 17:00,-32.38
2016/7/18 17:00,-33.15
2016/7/19 17:00,-26.69
2016/7/20 17:00,-17.23
2016/7/21 17:00,-13.54
2016/7/22 17:00,-13.11
2016/7/23 17:00,-9.22
2016/7/24 17:00,-6.62
2016/7/25 17:00,-5.35
2016/7/26 17:00,-0.49
2016/7/27 17:00,-6.58
2016/7/28 17:00,-5.23
2016/7/29 17:00,-5.23
2016/7/30 17:00,-5.96
2016/7/31 17:00,-7.36
2016/8/1 17:00,-9.16
2016/8/2 17:00,-8.3
2016/8/3 17:00,-10.36
2016/8/4 17:00,-11.84
2016/8/5 17:00,-11.73
2016/8/6 17:00,-8.14
2016/8/7 17:00,-7.18
2016/8/8 17:00,-9.09
2016/8/9 17:00,-10.59
2016/8/10 17:00,-11.51
2016/8/11 17:00,-11.96
2016/8/12 17:00,-13.4
2016/8/13 17:00,-14.32
2016/8/14 17:00,-13.79
2016/8/15 17:00,-14.55
2016/8/16 17:00,-14.78
2016/8/17 17:00,-15.44
2016/8/18 17:00,-15.44
2016/8/19 17:00,-16
2016/8/20 17:00,-16.89
2016/8/21 17:00,-16.39
2016/8/22 17:00,-16.21
2016/8/23 17:00,-16.38
2016/8/24 17:00,-16.15
2016/8/25 17:00,-16.64
2016/8/26 17:00,-17.16
2016/8/27 17:00,-16.27
2016/8/28 17:00,-16.42
2016/8/29 17:00,-16.71
2016/8/30 17:00,-16.37
2016/8/31 17:00,-17.71
2016/9/1 17:00,-18.34
2016/9/2 17:00,-18.91
2016/9/3 17:00,-18.8
2016/9/4 17:00,-19.74
2016/9/5 17:00,-19.75
2016/9/6 17:00,-19.18
2016/9/7 17:00,-20.34
2016/9/8 17:00,-20
2016/9/9 17:00,-19.65
2016/9/10 17:00,-19.66
2016/9/12 17:00,-19.83
2016/9/13 17:00,-20.03
2016/9/14 17:00,-18.81
2016/9/16 17:00,-18.71
2016/9/18 17:00,-18.73
2016/9/19 17:00,-18.56
2016/9/21 17:00,-18.49
2016/9/22 17:00,-18.64
2016/9/23 17:00,-19.14
2016/9/24 17:00,-19.58
2016/9/25 17:00,-19.75
2016/9/26 17:00,-19.42
2016/9/27 17:00,-19.41
2016/9/28 17:00,-19.3
2016/9/29 17:00,-19.34
2016/9/30 17:00,-19.41
2016/10/1 17:00,-19.37
2016/10/2 17:00,-19.2
2016/10/3 17:00,-19.26
2016/10/4 17:00,-19.42
2016/10/5 17:00,-20.28
2016/10/6 17:00,-20.19
2016/10/7 17:00,-20.28
2016/10/8 17:00,-19.85
2016/10/9 17:00,-20.31
2016/10/10 17:00,-19
2016/10/11 17:00,-18.11
2016/10/12 17:00,-18.38
2016/10/13 17:00,-18.19
2016/10/14 17:00,-18.51
2016/10/15 17:00,-19.25
2016/10/16 17:00,-19.48
2016/10/17 17:00,-18.94
2016/10/18 17:00,-19.09
2016/10/19 17:00,-19.23
2016/10/20 17:00,-19.3
2016/10/21 17:00,-19.49
2016/10/22 17:00,-19.5
2016/10/23 17:00,-19.82
2016/10/24 17:00,-19.64
2016/10/25 17:00,-19.32
2016/10/26 17:00,-19.76
2016/10/27 17:00,-20.63
2016/10/28 17:00,-21.05
2016/10/29 17:00,-21.44
2016/10/30 17:00,-22.21
2016/10/31 17:00,-22.5
2016/11/1 17:00,-23.41
2016/11/2 17:00,-23.9
2016/11/3 17:00,-24.42
2016/11/4 17:00,-25.02
2016/11/5 17:00,-25.08
