DATE,all_time_change
2016/5/25 15:30,2.78
2016/5/26 15:30,-2.09
2016/5/27 15:30,-2.57
2016/5/28 15:30,-3.99
2016/5/29 15:30,-5.12
2016/5/30 15:30,-4.02
2016/5/31 15:30,-4.54
2016/6/1 15:30,-3.89
2016/6/2 15:30,-5.59
2016/6/3 15:30,-6.55
2016/6/4 15:30,-7.57
2016/6/5 15:30,-8.6
2016/6/6 15:30,-9.54
2016/6/7 15:30,-10.2
2016/6/8 15:30,-10.8
2016/6/9 15:30,-11.32
2016/6/10 15:30,-12.13
2016/6/11 15:30,-13.07
2016/6/12 15:30,-14.08
2016/6/13 15:30,-14.9
2016/6/14 15:30,-15.71
2016/6/15 15:30,-15.71
2016/6/16 15:30,-17.65
2016/6/17 15:30,-17.65
2016/6/18 15:30,-18.19
2016/6/19 15:30,-18.76
2016/6/20 15:30,-19.34
2016/6/21 15:30,-19.8
2016/6/22 15:30,-20.26
2016/6/23 15:30,-19.33
2016/6/24 15:30,-18.68
2016/6/25 15:30,-18.54
2016/6/26 15:30,-18.83
2016/6/27 15:30,-19.17
2016/6/28 15:30,-19.47
2016/6/29 15:30,-19.1
2016/6/30 15:30,-18.68
2016/7/1 15:30,-18.96
2016/7/2 15:30,-19.19
2016/7/3 15:30,-19.29
2016/7/4 15:30,-19.47
2016/7/5 15:30,-19.96
2016/7/6 15:30,-19.96
2016/7/7 15:30,-20.21
2016/7/8 15:30,-20.6
2016/7/9 15:30,-20.05
2016/7/10 15:30,-20.26
2016/7/11 15:30,-20.5
2016/7/12 15:30,-20.66
2016/7/13 15:30,-20.94
2016/7/14 15:30,-21.37
2016/7/15 15:30,-21.55
2016/7/16 15:30,-21.72
2016/7/17 15:30,-21.96
2016/7/18 15:30,-22.23
2016/7/19 15:30,-22.48
2016/7/20 15:30,-22.76
2016/7/21 15:30,-22.28
2016/7/22 15:30,-21.88
2016/7/23 15:30,-21.53
2016/7/24 15:30,-21.15
2016/7/25 15:30,-21.49
2016/7/26 15:30,-21.89
2016/7/27 15:30,-22.21
2016/7/28 15:30,-22.44
2016/7/29 15:30,-21.98
2016/7/30 15:30,-21.58
2016/7/31 15:30,-21.23
2016/8/1 15:30,-21.38
2016/8/2 15:30,-21.38
2016/8/3 15:30,-21.54
2016/8/4 15:30,-21.68
2016/8/5 15:30,-21.8
2016/8/6 15:30,-21.9
2016/8/7 15:30,-21.99
2016/8/8 15:30,-21.99
2016/8/9 15:30,-22.07
