DATE,all_time_change
2016/5/25 15:30,-5.87
2016/5/26 15:30,-8.66
2016/5/27 15:30,-9.58
2016/5/28 15:30,-9.75
2016/5/29 15:30,-8.88
2016/5/30 15:30,-8.28
2016/5/31 15:30,-7.88
2016/6/1 15:30,-8.26
2016/6/2 15:30,-7.25
2016/6/3 15:30,-7.74
2016/6/4 15:30,-8.21
2016/6/5 15:30,-8.68
2016/6/6 15:30,-9.12
2016/6/7 15:30,-9.6
2016/6/8 15:30,-10.08
2016/6/9 15:30,-10.32
2016/6/10 15:30,-10.56
2016/6/11 15:30,-10.84
2016/6/12 15:30,-11.2
2016/6/13 15:30,-11.61
2016/6/14 15:30,-12.09
2016/6/15 15:30,-12.09
2016/6/16 15:30,-12.09
2016/6/17 15:30,-13.31
2016/6/18 15:30,-13.78
2016/6/19 15:30,-14.34
2016/6/20 15:30,-14.87
2016/6/21 15:30,-15.34
2016/6/22 15:30,-15.75
2016/6/23 15:30,-16.2
2016/6/24 15:30,-16.5
2016/6/25 15:30,-16.34
2016/6/26 15:30,-16.77
2016/6/27 15:30,-17.26
2016/6/28 15:30,-17.69
2016/6/29 15:30,-18.15
2016/6/30 15:30,-18.53
2016/7/1 15:30,-18.92
2016/7/2 15:30,-19.35
2016/7/3 15:30,-19.54
2016/7/4 15:30,-19.96
2016/7/5 15:30,-20.61
2016/7/6 15:30,-20.61
2016/7/7 15:30,-20.82
2016/7/8 15:30,-20.96
2016/7/9 15:30,-21.17
2016/7/10 15:30,-21.66
2016/7/11 15:30,-21.81
2016/7/12 15:30,-22.09
2016/7/13 15:30,-22.31
2016/7/14 15:30,-22.16
2016/7/15 15:30,-22.58
2016/7/16 15:30,-22.82
2016/7/17 15:30,-23.03
2016/7/18 15:30,-23.14
2016/7/19 15:30,-23.24
2016/7/20 15:30,-23.36
2016/7/21 15:30,-23.85
2016/7/22 15:30,-24.27
2016/7/23 15:30,-24.63
2016/7/24 15:30,-24.94
2016/7/25 15:30,-25.06
2016/7/26 15:30,-25.17
2016/7/27 15:30,-25.42
2016/7/28 15:30,-25.52
2016/7/29 15:30,-25.86
2016/7/30 15:30,-26.16
2016/7/31 15:30,-26.42
2016/8/1 15:30,-26.58
2016/8/2 15:30,-26.58
2016/8/3 15:30,-26.76
2016/8/4 15:30,-26.9
2016/8/5 15:30,-27.03
2016/8/6 15:30,-27.14
2016/8/7 15:30,-27.23
2016/8/8 15:30,-27.23
2016/8/9 15:30,-27.32
