DATE,all_time_change
2016/5/25 15:30,-2.45
2016/5/26 15:30,-3.68
2016/5/27 15:30,-4.03
2016/5/28 15:30,-3.84
2016/5/29 15:30,-3.37
2016/5/30 15:30,-3.06
2016/5/31 15:30,-2.84
2016/6/1 15:30,-2.95
2016/6/2 15:30,-2.56
2016/6/3 15:30,-2.67
2016/6/4 15:30,-3.23
2016/6/5 15:30,-3.89
2016/6/6 15:30,-4.76
2016/6/7 15:30,-5.83
2016/6/8 15:30,-6.93
2016/6/9 15:30,-8.05
2016/6/10 15:30,-9.05
2016/6/11 15:30,-10.14
2016/6/12 15:30,-11.27
2016/6/13 15:30,-12.47
2016/6/14 15:30,-13.36
2016/6/15 15:30,-13.36
2016/6/16 15:30,-13.36
2016/6/17 15:30,-15.73
2016/6/18 15:30,-16.54
2016/6/19 15:30,-17.25
2016/6/20 15:30,-18.15
2016/6/21 15:30,-19.21
2016/6/22 15:30,-20.31
2016/6/23 15:30,-21.4
2016/6/24 15:30,-22.15
2016/6/25 15:30,-22.73
2016/6/26 15:30,-22.8
2016/6/27 15:30,-22.89
2016/6/28 15:30,-22.96
2016/6/29 15:30,-22.58
2016/6/30 15:30,-22.26
2016/7/1 15:30,-22.55
2016/7/2 15:30,-22.86
2016/7/3 15:30,-23.01
2016/7/4 15:30,-23.3
2016/7/5 15:30,-23.76
2016/7/6 15:30,-23.76
2016/7/7 15:30,-23.91
2016/7/8 15:30,-24.01
2016/7/9 15:30,-24.15
2016/7/10 15:30,-24.5
2016/7/11 15:30,-24.83
2016/7/12 15:30,-25.06
2016/7/13 15:30,-25.24
2016/7/14 15:30,-25.28
2016/7/15 15:30,-25.57
2016/7/16 15:30,-25.76
2016/7/17 15:30,-25.9
2016/7/18 15:30,-26.09
2016/7/19 15:30,-26.26
2016/7/20 15:30,-26.46
2016/7/21 15:30,-26.05
2016/7/22 15:30,-25.61
2016/7/23 15:30,-25.22
2016/7/24 15:30,-24.88
2016/7/25 15:30,-24.97
2016/7/26 15:30,-25.07
2016/7/27 15:30,-25.42
2016/7/28 15:30,-25.57
2016/7/29 15:30,-25.69
2016/7/30 15:30,-25.83
2016/7/31 15:30,-25.98
2016/8/1 15:30,-26.08
2016/8/2 15:30,-26.08
2016/8/3 15:30,-26.19
2016/8/4 15:30,-26.28
2016/8/5 15:30,-26.38
2016/8/6 15:30,-26.49
2016/8/7 15:30,-26.6
2016/8/8 15:30,-26.58
2016/8/9 15:30,-26.66
