DATE,all_time_change
2016/7/5 17:00,-20.16
2016/7/6 17:00,-21.06
2016/7/7 17:00,-20.76
2016/7/8 17:00,-20.13
2016/7/9 17:00,-20.75
2016/7/10 17:00,-20.93
2016/7/11 17:00,-21.01
2016/7/12 17:00,-21.09
2016/7/13 17:00,-22.18
2016/7/14 17:00,-22.32
2016/7/15 17:00,-22.06
2016/7/16 17:00,-22.24
2016/7/17 17:00,-22.31
2016/7/18 17:00,-24.97
2016/7/19 17:00,-19.56
2016/7/20 17:00,-14.45
2016/7/21 17:00,-12.8
2016/7/22 17:00,-12.11
2016/7/23 17:00,-9.59
2016/7/24 17:00,-6.55
2016/7/25 17:00,-4.78
2016/7/26 17:00,-1.85
2016/7/27 17:00,-6.22
2016/7/28 17:00,-5.13
2016/7/29 17:00,-3.94
2016/7/30 17:00,-4.5
2016/7/31 17:00,-5.03
2016/8/1 17:00,-6.32
2016/8/2 17:00,-6.28
2016/8/3 17:00,-7.65
2016/8/4 17:00,-9.1
2016/8/5 17:00,-9.12
2016/8/6 17:00,-6.97
2016/8/7 17:00,-8.07
2016/8/8 17:00,-9.81
2016/8/9 17:00,-10.36
2016/8/10 17:00,-10.58
2016/8/11 17:00,-11.63
2016/8/12 17:00,-12.21
2016/8/13 17:00,-12.18
2016/8/14 17:00,-11.74
2016/8/15 17:00,-12.74
2016/8/16 17:00,-12.72
2016/8/17 17:00,-13.3
2016/8/18 17:00,-13.88
2016/8/19 17:00,-13.18
2016/8/20 17:00,-13.18
2016/8/21 17:00,-12.37
2016/8/22 17:00,-11.72
2016/8/23 17:00,-12.01
2016/8/24 17:00,-12.39
2016/8/25 17:00,-11.47
2016/8/26 17:00,-11.42
2016/8/27 17:00,-11.42
2016/8/28 17:00,-11.28
2016/8/29 17:00,-11.49
2016/8/30 17:00,-11.96
2016/8/31 17:00,-12.17
2016/9/1 17:00,-12.82
2016/9/2 17:00,-13.37
2016/9/3 17:00,-13.65
2016/9/4 17:00,-14.17
2016/9/5 17:00,-14.79
2016/9/6 17:00,-14.92
2016/9/7 17:00,-14.81
2016/9/8 17:00,-14.58
2016/9/9 17:00,-14.67
2016/9/10 17:00,-14.57
2016/9/12 17:00,-13.5
2016/9/13 17:00,-14.01
2016/9/14 17:00,-13.82
2016/9/16 17:00,-13.86
2016/9/18 17:00,-14.54
2016/9/19 17:00,-14.59
2016/9/21 17:00,-14.88
2016/9/22 17:00,-14.94
2016/9/23 17:00,-15.12
2016/9/24 17:00,-15.45
2016/9/25 17:00,-15.73
2016/9/26 17:00,-15.77
2016/9/27 17:00,-15.72
2016/9/28 17:00,-15.77
2016/9/29 17:00,-15.9
2016/9/30 17:00,-16.06
2016/10/1 17:00,-16.31
2016/10/2 17:00,-15.92
2016/10/3 17:00,-15.95
2016/10/4 17:00,-16.17
2016/10/5 17:00,-17.33
2016/10/6 17:00,-17.25
2016/10/7 17:00,-17.34
2016/10/8 17:00,-16.41
2016/10/9 17:00,-16.64
2016/10/10 17:00,-17.39
2016/10/11 17:00,-16.72
2016/10/12 17:00,-16.72
2016/10/13 17:00,-16.81
2016/10/14 17:00,-17.12
2016/10/15 17:00,-16.41
2016/10/16 17:00,-16.51
2016/10/17 17:00,-16.94
2016/10/18 17:00,-17.5
2016/10/19 17:00,-16.99
2016/10/20 17:00,-17.21
2016/10/21 17:00,-16.85
2016/10/22 17:00,-17.38
2016/10/23 17:00,-17.76
2016/10/24 17:00,-18.2
2016/10/25 17:00,-16.74
2016/10/26 17:00,-17.34
2016/10/27 17:00,-17.27
2016/10/28 17:00,-17.41
2016/10/29 17:00,-17.89
2016/10/30 17:00,-17.99
2016/10/31 17:00,-18.68
2016/11/1 17:00,-19.63
2016/11/2 17:00,-19.61
2016/11/3 17:00,-19.59
2016/11/4 17:00,-20.13
2016/11/5 17:00,-19.9
