DATE,all_time_change
2016/5/25 15:30,-2.75
2016/5/26 15:30,-7.59
2016/5/27 15:30,-8.27
2016/5/28 15:30,-10.15
2016/5/29 15:30,-9.58
2016/5/30 15:30,-9.1
2016/5/31 15:30,-8.84
2016/6/1 15:30,-8.38
2016/6/2 15:30,-8.43
2016/6/3 15:30,-8.85
2016/6/4 15:30,-9.25
2016/6/5 15:30,-9.7
2016/6/6 15:30,-10.19
2016/6/7 15:30,-10.71
2016/6/8 15:30,-11.22
2016/6/9 15:30,-11.73
2016/6/10 15:30,-12.26
2016/6/11 15:30,-12.82
2016/6/12 15:30,-13.45
2016/6/13 15:30,-14.07
2016/6/14 15:30,-14.67
2016/6/15 15:30,-14.67
2016/6/16 15:30,-14.67
2016/6/17 15:30,-16.12
2016/6/18 15:30,-16.59
2016/6/19 15:30,-16.96
2016/6/20 15:30,-17.39
2016/6/21 15:30,-17.85
2016/6/22 15:30,-18.33
2016/6/23 15:30,-16.81
2016/6/24 15:30,-15.75
2016/6/25 15:30,-14.93
2016/6/26 15:30,-15.22
2016/6/27 15:30,-15.4
2016/6/28 15:30,-15.55
2016/6/29 15:30,-15.34
2016/6/30 15:30,-15.17
2016/7/1 15:30,-15.38
2016/7/2 15:30,-15.55
2016/7/3 15:30,-16.22
2016/7/4 15:30,-16.36
2016/7/5 15:30,-16.96
2016/7/6 15:30,-16.96
2016/7/7 15:30,-17.3
2016/7/8 15:30,-17.6
2016/7/9 15:30,-18.45
2016/7/10 15:30,-18.6
2016/7/11 15:30,-18.9
2016/7/12 15:30,-19.11
2016/7/13 15:30,-19.47
2016/7/14 15:30,-19.6
2016/7/15 15:30,-19.74
2016/7/16 15:30,-19.87
2016/7/17 15:30,-20.21
2016/7/18 15:30,-20.34
2016/7/19 15:30,-20.44
2016/7/20 15:30,-20.57
2016/7/21 15:30,-20.35
2016/7/22 15:30,-20.1
2016/7/23 15:30,-19.83
2016/7/24 15:30,-20.13
2016/7/25 15:30,-20.38
2016/7/26 15:30,-20.61
2016/7/27 15:30,-20.46
2016/7/28 15:30,-20.32
2016/7/29 15:30,-20.53
2016/7/30 15:30,-20.71
2016/7/31 15:30,-20.9
2016/8/1 15:30,-21.1
2016/8/2 15:30,-21.1
2016/8/3 15:30,-21.32
2016/8/4 15:30,-21.51
2016/8/5 15:30,-21.71
2016/8/6 15:30,-21.94
2016/8/7 15:30,-22.13
2016/8/8 15:30,-21.69
2016/8/9 15:30,-21.96
