DATE,all_time_change
2016/7/5 17:00,-8.23
2016/7/6 17:00,-9.49
2016/7/7 17:00,-8.8
2016/7/8 17:00,-9.33
2016/7/9 17:00,-9.91
2016/7/10 17:00,-9.88
2016/7/11 17:00,-10.62
2016/7/12 17:00,-9.86
2016/7/13 17:00,-9.66
2016/7/14 17:00,-10.12
2016/7/15 17:00,-10.36
2016/7/16 17:00,-10.11
2016/7/17 17:00,-10.06
2016/7/18 17:00,-10.16
2016/7/19 17:00,-7.2
2016/7/20 17:00,-5.21
2016/7/21 17:00,-3.45
2016/7/22 17:00,-6.68
2016/7/23 17:00,-4.93
2016/7/24 17:00,-0.4
2016/7/25 17:00,1.45
2016/7/26 17:00,-0.15
2016/7/27 17:00,-0.25
2016/7/28 17:00,1.94
2016/7/29 17:00,3.96
2016/7/30 17:00,2.67
2016/7/31 17:00,1.15
2016/8/1 17:00,-0.26
2016/8/2 17:00,-0.67
2016/8/3 17:00,-2.66
2016/8/4 17:00,-4.25
2016/8/5 17:00,-6.49
2016/8/6 17:00,-5.23
2016/8/7 17:00,-5.98
2016/8/8 17:00,-7.89
2016/8/9 17:00,-8.89
2016/8/10 17:00,-9.28
2016/8/11 17:00,-10.28
2016/8/12 17:00,-10.36
2016/8/13 17:00,-11.01
2016/8/14 17:00,-9.74
2016/8/15 17:00,-10.82
2016/8/16 17:00,-12.21
2016/8/17 17:00,-12.58
2016/8/18 17:00,-12.71
2016/8/19 17:00,-12.36
2016/8/20 17:00,-12.45
2016/8/21 17:00,-11.91
2016/8/22 17:00,-11.63
2016/8/23 17:00,-11.35
2016/8/24 17:00,-11.62
2016/8/25 17:00,-11.33
2016/8/26 17:00,-11.48
2016/8/27 17:00,-11.45
2016/8/28 17:00,-11.54
2016/8/29 17:00,-11.18
2016/8/30 17:00,-11.34
2016/8/31 17:00,-11.27
2016/9/1 17:00,-11.82
2016/9/2 17:00,-12.43
2016/9/3 17:00,-12.41
2016/9/4 17:00,-12.92
2016/9/5 17:00,-13.45
2016/9/6 17:00,-13.02
2016/9/7 17:00,-13.94
2016/9/8 17:00,-13.99
2016/9/9 17:00,-13.97
2016/9/10 17:00,-14.42
2016/9/12 17:00,-14.96
2016/9/13 17:00,-14.44
2016/9/14 17:00,-14.65
2016/9/16 17:00,-15.02
2016/9/18 17:00,-15.33
2016/9/19 17:00,-15.73
2016/9/21 17:00,-15.66
2016/9/22 17:00,-15.48
2016/9/23 17:00,-15.66
2016/9/24 17:00,-15.51
2016/9/25 17:00,-15.79
2016/9/26 17:00,-15.81
2016/9/27 17:00,-15.73
2016/9/28 17:00,-15.96
2016/9/29 17:00,-15.77
2016/9/30 17:00,-15.71
2016/10/1 17:00,-15.76
2016/10/2 17:00,-15.51
2016/10/3 17:00,-15.55
2016/10/4 17:00,-15.39
2016/10/5 17:00,-15.97
2016/10/6 17:00,-16.11
2016/10/7 17:00,-16.3
2016/10/8 17:00,-15.11
2016/10/9 17:00,-15.23
2016/10/10 17:00,-15.55
2016/10/11 17:00,-14.95
2016/10/12 17:00,-15.48
2016/10/13 17:00,-16.05
2016/10/14 17:00,-16.29
2016/10/15 17:00,-15.84
2016/10/16 17:00,-16.15
2016/10/17 17:00,-15.46
2016/10/18 17:00,-15.96
2016/10/19 17:00,-16.32
2016/10/20 17:00,-16.37
2016/10/21 17:00,-15.77
2016/10/22 17:00,-14.75
2016/10/23 17:00,-14.87
2016/10/24 17:00,-14.95
2016/10/25 17:00,-14.51
2016/10/26 17:00,-15.09
2016/10/27 17:00,-15.25
2016/10/28 17:00,-15.35
2016/10/29 17:00,-15.29
2016/10/30 17:00,-15.93
2016/10/31 17:00,-16.51
2016/11/1 17:00,-16.86
2016/11/2 17:00,-16.68
2016/11/3 17:00,-17.27
2016/11/4 17:00,-18.09
2016/11/5 17:00,-18.55
