DATE,all_time_change
2016/7/5 17:00,-9.38
2016/7/6 17:00,-11.69
2016/7/7 17:00,-11.29
2016/7/8 17:00,-10.67
2016/7/9 17:00,-10.65
2016/7/10 17:00,-11.35
2016/7/11 17:00,-11.14
2016/7/12 17:00,-12.31
2016/7/13 17:00,-11.79
2016/7/14 17:00,-12.61
2016/7/15 17:00,-12.7
2016/7/16 17:00,-12.81
2016/7/17 17:00,-13.01
2016/7/18 17:00,-15.04
2016/7/19 17:00,-12.48
2016/7/20 17:00,-7.82
2016/7/21 17:00,-3.39
2016/7/22 17:00,-3.53
2016/7/23 17:00,0.06
2016/7/24 17:00,3.22
2016/7/25 17:00,4.45
2016/7/26 17:00,3.02
2016/7/27 17:00,4.13
2016/7/28 17:00,4.93
2016/7/29 17:00,6.18
2016/7/30 17:00,3.17
2016/7/31 17:00,1.78
2016/8/1 17:00,-1.36
2016/8/2 17:00,-0.9
2016/8/3 17:00,-4.15
2016/8/4 17:00,-5.75
2016/8/5 17:00,-8.72
2016/8/6 17:00,-3.57
2016/8/7 17:00,-5.28
2016/8/8 17:00,-6.53
2016/8/9 17:00,-7.88
2016/8/10 17:00,-9.31
2016/8/11 17:00,-10.84
2016/8/12 17:00,-11.51
2016/8/13 17:00,-11.63
2016/8/14 17:00,-10.96
2016/8/15 17:00,-12.14
2016/8/16 17:00,-12.89
2016/8/17 17:00,-13.65
2016/8/18 17:00,-13.81
2016/8/19 17:00,-14.07
2016/8/20 17:00,-13.83
2016/8/21 17:00,-13.86
2016/8/22 17:00,-14.27
2016/8/23 17:00,-14.28
2016/8/24 17:00,-14.47
2016/8/25 17:00,-14.22
2016/8/26 17:00,-14.62
2016/8/27 17:00,-15.56
2016/8/28 17:00,-15.72
2016/8/29 17:00,-15.97
2016/8/30 17:00,-16.39
2016/8/31 17:00,-15.71
2016/9/1 17:00,-16.77
2016/9/2 17:00,-17.77
2016/9/3 17:00,-18.46
2016/9/4 17:00,-18.63
2016/9/5 17:00,-18.81
2016/9/6 17:00,-18.31
2016/9/7 17:00,-18.34
2016/9/8 17:00,-18.52
2016/9/9 17:00,-18.54
2016/9/10 17:00,-18.43
2016/9/12 17:00,-19
2016/9/13 17:00,-18.85
2016/9/14 17:00,-18.65
2016/9/16 17:00,-18.74
2016/9/18 17:00,-19.05
2016/9/19 17:00,-19.37
2016/9/21 17:00,-19.16
2016/9/22 17:00,-19.21
2016/9/23 17:00,-19.58
2016/9/24 17:00,-19.97
2016/9/25 17:00,-20.07
2016/9/26 17:00,-19.89
2016/9/27 17:00,-20.02
2016/9/28 17:00,-19.9
2016/9/29 17:00,-20.09
2016/9/30 17:00,-20.15
2016/10/1 17:00,-19.93
2016/10/2 17:00,-19.97
2016/10/3 17:00,-20.12
2016/10/4 17:00,-20.31
2016/10/5 17:00,-21.19
2016/10/6 17:00,-21.76
2016/10/7 17:00,-21.82
2016/10/8 17:00,-21.2
2016/10/9 17:00,-21.54
2016/10/10 17:00,-21.86
2016/10/11 17:00,-21.42
2016/10/12 17:00,-21.75
2016/10/13 17:00,-21.95
2016/10/14 17:00,-22.13
2016/10/15 17:00,-22.25
2016/10/16 17:00,-21.86
2016/10/17 17:00,-21.94
2016/10/18 17:00,-21.84
2016/10/19 17:00,-22.34
2016/10/20 17:00,-22.27
2016/10/21 17:00,-22.1
2016/10/22 17:00,-22.13
2016/10/23 17:00,-22.69
2016/10/24 17:00,-22.37
2016/10/25 17:00,-23
2016/10/26 17:00,-24.6
2016/10/27 17:00,-24.91
2016/10/28 17:00,-24.54
2016/10/29 17:00,-25.24
2016/10/30 17:00,-25.68
2016/10/31 17:00,-26.24
2016/11/1 17:00,-26.69
2016/11/2 17:00,-26.22
2016/11/3 17:00,-27.23
2016/11/4 17:00,-28.38
2016/11/5 17:00,-28.22
