DATE,all_time_change
2016/7/5 17:00,-15.34
2016/7/6 17:00,-30.79
2016/7/7 17:00,-29.32
2016/7/8 17:00,-29.76
2016/7/9 17:00,-29.92
2016/7/10 17:00,-29.51
2016/7/11 17:00,-29.39
2016/7/12 17:00,-29.22
2016/7/13 17:00,-28.56
2016/7/14 17:00,-28.82
2016/7/15 17:00,-28.91
2016/7/16 17:00,-29.9
2016/7/17 17:00,-29.68
2016/7/18 17:00,-29.95
2016/7/19 17:00,-22.34
2016/7/20 17:00,-18.07
2016/7/21 17:00,-14.95
2016/7/22 17:00,-14.33
2016/7/23 17:00,-10.92
2016/7/24 17:00,-8.4
2016/7/25 17:00,-7.98
2016/7/26 17:00,-6.05
2016/7/27 17:00,-8.15
2016/7/28 17:00,-7.86
2016/7/29 17:00,-9.31
2016/7/30 17:00,-11.5
2016/7/31 17:00,-12.21
2016/8/1 17:00,-12.63
2016/8/2 17:00,-13.03
2016/8/3 17:00,-14.26
2016/8/4 17:00,-14.72
2016/8/5 17:00,-12.17
2016/8/6 17:00,-9.39
2016/8/7 17:00,-7.38
2016/8/8 17:00,-8.65
2016/8/9 17:00,-10.39
2016/8/10 17:00,-11
2016/8/11 17:00,-11.31
2016/8/12 17:00,-12.28
2016/8/13 17:00,-12.31
2016/8/14 17:00,-12.45
2016/8/15 17:00,-13.51
2016/8/16 17:00,-14.4
2016/8/17 17:00,-14.39
2016/8/18 17:00,-14.38
2016/8/19 17:00,-14.86
2016/8/20 17:00,-14.81
2016/8/21 17:00,-13.87
2016/8/22 17:00,-14.13
2016/8/23 17:00,-14.28
2016/8/24 17:00,-14.22
2016/8/25 17:00,-15.1
2016/8/26 17:00,-14.85
2016/8/27 17:00,-15.96
2016/8/28 17:00,-15.86
2016/8/29 17:00,-16.58
2016/8/30 17:00,-16.8
2016/8/31 17:00,-17.64
2016/9/1 17:00,-18.04
2016/9/2 17:00,-18.94
2016/9/3 17:00,-19
2016/9/4 17:00,-19.03
2016/9/5 17:00,-18.98
2016/9/6 17:00,-18.64
2016/9/7 17:00,-18.89
2016/9/8 17:00,-18.86
2016/9/9 17:00,-18.29
2016/9/10 17:00,-18.48
2016/9/12 17:00,-19.02
2016/9/13 17:00,-19.05
2016/9/14 17:00,-19.01
2016/9/16 17:00,-19.24
2016/9/18 17:00,-19.73
2016/9/19 17:00,-20.06
2016/9/21 17:00,-20.28
2016/9/22 17:00,-20.38
2016/9/23 17:00,-20.41
2016/9/24 17:00,-20.45
2016/9/25 17:00,-20.75
2016/9/26 17:00,-20.59
2016/9/27 17:00,-20.65
2016/9/28 17:00,-20.91
2016/9/29 17:00,-20.89
2016/9/30 17:00,-20.71
2016/10/1 17:00,-21.03
2016/10/2 17:00,-20.61
2016/10/3 17:00,-20.68
2016/10/4 17:00,-20.76
2016/10/5 17:00,-20.78
2016/10/6 17:00,-20.94
2016/10/7 17:00,-21
2016/10/8 17:00,-20.68
2016/10/9 17:00,-21.01
2016/10/10 17:00,-21.4
2016/10/11 17:00,-20.77
2016/10/12 17:00,-21.17
2016/10/13 17:00,-21.28
2016/10/14 17:00,-21.22
2016/10/15 17:00,-21.78
2016/10/16 17:00,-21.52
2016/10/17 17:00,-21.49
2016/10/18 17:00,-21.91
2016/10/19 17:00,-23.04
2016/10/20 17:00,-23.16
2016/10/21 17:00,-23.48
2016/10/22 17:00,-22.8
2016/10/23 17:00,-23.15
2016/10/24 17:00,-23.18
2016/10/25 17:00,-23.41
2016/10/26 17:00,-23.69
2016/10/27 17:00,-24.48
2016/10/28 17:00,-25.12
2016/10/29 17:00,-26.04
2016/10/30 17:00,-26.5
2016/10/31 17:00,-27.07
2016/11/1 17:00,-26.44
2016/11/2 17:00,-26.53
2016/11/3 17:00,-27.53
2016/11/4 17:00,-28.33
2016/11/5 17:00,-28.96
