DATE,all_time_change
2016/7/5 17:00,-30.63
2016/7/6 17:00,-31.14
2016/7/7 17:00,-30.77
2016/7/8 17:00,-30.76
2016/7/9 17:00,-31.18
2016/7/10 17:00,-30.67
2016/7/11 17:00,-30.72
2016/7/12 17:00,-30.79
2016/7/13 17:00,-30.99
2016/7/14 17:00,-30.87
2016/7/15 17:00,-30.61
2016/7/16 17:00,-30.69
2016/7/17 17:00,-30.42
2016/7/18 17:00,-31.46
2016/7/19 17:00,-21.04
2016/7/20 17:00,-10.92
2016/7/21 17:00,-10.27
2016/7/22 17:00,-10.08
2016/7/23 17:00,-6.17
2016/7/24 17:00,-3.13
2016/7/25 17:00,-1.67
2016/7/26 17:00,2.83
2016/7/27 17:00,-2.35
2016/7/28 17:00,-2.14
2016/7/29 17:00,-2.72
2016/7/30 17:00,-4.29
2016/7/31 17:00,-5.08
2016/8/1 17:00,-6.57
2016/8/2 17:00,-6.78
2016/8/3 17:00,-9.28
2016/8/4 17:00,-12.12
2016/8/5 17:00,-12.51
2016/8/6 17:00,-7.48
2016/8/7 17:00,-6.48
2016/8/8 17:00,-7.15
2016/8/9 17:00,-9.61
2016/8/10 17:00,-10.67
2016/8/11 17:00,-11.37
2016/8/12 17:00,-12.28
2016/8/13 17:00,-12.66
2016/8/14 17:00,-12.37
2016/8/15 17:00,-13.51
2016/8/16 17:00,-14.16
2016/8/17 17:00,-14.44
2016/8/18 17:00,-14.82
2016/8/19 17:00,-15.39
2016/8/20 17:00,-16.48
2016/8/21 17:00,-16.27
2016/8/22 17:00,-16.84
2016/8/23 17:00,-16.77
2016/8/24 17:00,-17.07
2016/8/25 17:00,-18.1
2016/8/26 17:00,-18.17
2016/8/27 17:00,-18.4
2016/8/28 17:00,-18.63
2016/8/29 17:00,-19.5
2016/8/30 17:00,-19.66
2016/8/31 17:00,-20.94
2016/9/1 17:00,-20.96
2016/9/2 17:00,-22.05
2016/9/3 17:00,-22.6
2016/9/4 17:00,-23.09
2016/9/5 17:00,-23.61
2016/9/6 17:00,-23.63
2016/9/7 17:00,-23.77
2016/9/8 17:00,-23.79
2016/9/9 17:00,-24.18
2016/9/10 17:00,-24.5
2016/9/12 17:00,-24.89
2016/9/13 17:00,-25.17
2016/9/14 17:00,-24.83
2016/9/16 17:00,-24.68
2016/9/18 17:00,-24.57
2016/9/19 17:00,-24.62
2016/9/21 17:00,-24.86
2016/9/22 17:00,-25.15
2016/9/23 17:00,-25.72
2016/9/24 17:00,-25.79
2016/9/25 17:00,-25.83
2016/9/26 17:00,-25.78
2016/9/27 17:00,-25.55
2016/9/28 17:00,-25.53
2016/9/29 17:00,-25.36
2016/9/30 17:00,-25.17
2016/10/1 17:00,-25.22
2016/10/2 17:00,-25.15
2016/10/3 17:00,-25.28
2016/10/4 17:00,-25.33
2016/10/5 17:00,-25.14
2016/10/6 17:00,-26.25
2016/10/7 17:00,-26.8
2016/10/8 17:00,-26.49
2016/10/9 17:00,-26.71
2016/10/10 17:00,-25.43
2016/10/11 17:00,-24.96
2016/10/12 17:00,-25.61
2016/10/13 17:00,-25.45
2016/10/14 17:00,-25.43
2016/10/15 17:00,-26.34
2016/10/16 17:00,-26.34
2016/10/17 17:00,-25.56
2016/10/18 17:00,-25.2
2016/10/19 17:00,-26.29
2016/10/20 17:00,-26.03
2016/10/21 17:00,-25.3
2016/10/22 17:00,-25.63
2016/10/23 17:00,-25.42
2016/10/24 17:00,-25.27
2016/10/25 17:00,-25.56
2016/10/26 17:00,-25.42
2016/10/27 17:00,-25.51
2016/10/28 17:00,-26.12
2016/10/29 17:00,-26.81
2016/10/30 17:00,-27.59
2016/10/31 17:00,-28.03
2016/11/1 17:00,-28.84
2016/11/2 17:00,-28.9
2016/11/3 17:00,-30.05
2016/11/4 17:00,-30.34
2016/11/5 17:00,-31.06
