DATE,all_time_change
2016/7/5 17:00,-16.85
2016/7/6 17:00,-20.29
2016/7/7 17:00,-19.23
2016/7/8 17:00,-19.85
2016/7/9 17:00,-19.74
2016/7/10 17:00,-19.13
2016/7/11 17:00,-18.67
2016/7/12 17:00,-18.78
2016/7/13 17:00,-18.8
2016/7/14 17:00,-19.22
2016/7/15 17:00,-19.28
2016/7/16 17:00,-19.65
2016/7/17 17:00,-19.52
2016/7/18 17:00,-19.06
2016/7/19 17:00,-17.88
2016/7/20 17:00,-17.54
2016/7/21 17:00,-16.03
2016/7/22 17:00,-17.33
2016/7/23 17:00,-15.92
2016/7/24 17:00,-14.52
2016/7/25 17:00,-14.78
2016/7/26 17:00,-15.2
2016/7/27 17:00,-15.48
2016/7/28 17:00,-15
2016/7/29 17:00,-10.55
2016/7/30 17:00,-10.29
2016/7/31 17:00,-10.67
2016/8/1 17:00,-11.77
2016/8/2 17:00,-10.16
2016/8/3 17:00,-11.57
2016/8/4 17:00,-11.28
2016/8/5 17:00,-9.39
2016/8/6 17:00,-9.37
2016/8/7 17:00,-3.24
2016/8/8 17:00,-5.39
2016/8/9 17:00,-5.94
2016/8/10 17:00,-5.99
2016/8/11 17:00,-6.77
2016/8/12 17:00,-7.14
2016/8/13 17:00,-7.48
2016/8/14 17:00,-7.64
2016/8/15 17:00,-8.3
2016/8/16 17:00,-8.73
2016/8/17 17:00,-9.41
2016/8/18 17:00,-10.09
2016/8/19 17:00,-9.5
2016/8/20 17:00,-9.41
2016/8/21 17:00,-9.29
2016/8/22 17:00,-9.88
2016/8/23 17:00,-10.16
2016/8/24 17:00,-10.56
2016/8/25 17:00,-9.4
2016/8/26 17:00,-9.2
2016/8/27 17:00,-9.64
2016/8/28 17:00,-9.91
2016/8/29 17:00,-20.11
2016/8/30 17:00,-20.23
2016/8/31 17:00,-20.43
2016/9/1 17:00,-20.16
2016/9/2 17:00,-20.75
2016/9/3 17:00,-20.37
2016/9/4 17:00,-20.24
2016/9/5 17:00,-19.62
2016/9/6 17:00,-19.27
2016/9/7 17:00,-19.35
2016/9/8 17:00,-19.15
2016/9/9 17:00,-18.77
2016/9/10 17:00,-18.98
2016/9/12 17:00,-19.61
2016/9/13 17:00,-20.07
2016/9/14 17:00,-20.25
2016/9/16 17:00,-19.95
2016/9/18 17:00,-19.83
2016/9/19 17:00,-19.81
2016/9/21 17:00,-19.92
2016/9/22 17:00,-20.18
2016/9/23 17:00,-20.34
2016/9/24 17:00,-20.37
2016/9/25 17:00,-20.41
2016/9/26 17:00,-20.45
2016/9/27 17:00,-20.27
2016/9/28 17:00,-20.3
2016/9/29 17:00,-20.26
2016/9/30 17:00,-20.38
2016/10/1 17:00,-19.8
2016/10/2 17:00,-19.85
2016/10/3 17:00,-19.89
2016/10/4 17:00,-19.97
2016/10/5 17:00,-20.14
2016/10/6 17:00,-20.09
2016/10/7 17:00,-20.25
2016/10/8 17:00,-20.44
2016/10/9 17:00,-20.17
2016/10/10 17:00,-20.64
2016/10/11 17:00,-19.86
2016/10/12 17:00,-19.88
2016/10/13 17:00,-20.6
2016/10/14 17:00,-20.49
2016/10/15 17:00,-19.99
2016/10/16 17:00,-20.07
2016/10/17 17:00,-20.66
2016/10/18 17:00,-20.29
2016/10/19 17:00,-19.94
2016/10/20 17:00,-19.82
2016/10/21 17:00,-19.22
2016/10/22 17:00,-20.05
2016/10/23 17:00,-19.53
2016/10/24 17:00,-19.69
2016/10/25 17:00,-19.1
2016/10/26 17:00,-19.06
2016/10/27 17:00,-18.28
2016/10/28 17:00,-18.57
2016/10/29 17:00,-18.87
2016/10/30 17:00,-19.09
2016/10/31 17:00,-19.73
2016/11/1 17:00,-20.08
2016/11/2 17:00,-19.47
2016/11/3 17:00,-19.76
2016/11/4 17:00,-20.4
2016/11/5 17:00,-21.15
