DATE,all_time_change
2016/7/5 17:00,-5.87
2016/7/6 17:00,-18.37
2016/7/7 17:00,-16.87
2016/7/8 17:00,-17.67
2016/7/9 17:00,-17.68
2016/7/10 17:00,-18.23
2016/7/11 17:00,-18.3
2016/7/12 17:00,-18.45
2016/7/13 17:00,-19.33
2016/7/14 17:00,-19.39
2016/7/15 17:00,-19.27
2016/7/16 17:00,-19.15
2016/7/17 17:00,-18.58
2016/7/18 17:00,-18.87
2016/7/19 17:00,-15.36
2016/7/20 17:00,-14.06
2016/7/21 17:00,-12.83
2016/7/22 17:00,-13.16
2016/7/23 17:00,-12.1
2016/7/24 17:00,-9.38
2016/7/25 17:00,-9.08
2016/7/26 17:00,-10.37
2016/7/27 17:00,-10.65
2016/7/28 17:00,-10.42
2016/7/29 17:00,-9.57
2016/7/30 17:00,-10.52
2016/7/31 17:00,-11.28
2016/8/1 17:00,-12.47
2016/8/2 17:00,-11.07
2016/8/3 17:00,-11.89
2016/8/4 17:00,-12.07
2016/8/5 17:00,-10.04
2016/8/6 17:00,-9.55
2016/8/7 17:00,-5.58
2016/8/8 17:00,-8.1
2016/8/9 17:00,-8.33
2016/8/10 17:00,-8.85
2016/8/11 17:00,-9.11
2016/8/12 17:00,-9.29
2016/8/13 17:00,-10.06
2016/8/14 17:00,-10.24
2016/8/15 17:00,-10.74
2016/8/16 17:00,-11.34
2016/8/17 17:00,-10.76
2016/8/18 17:00,-10.46
2016/8/19 17:00,-11.33
2016/8/20 17:00,-11.37
2016/8/21 17:00,-11.3
2016/8/22 17:00,-11.1
2016/8/23 17:00,-11.52
2016/8/24 17:00,-12.08
2016/8/25 17:00,-11.82
2016/8/26 17:00,-11.52
2016/8/27 17:00,-12.25
2016/8/28 17:00,-13.29
2016/8/29 17:00,-13.43
2016/8/30 17:00,-14.12
2016/8/31 17:00,-14.28
2016/9/1 17:00,-14.99
2016/9/2 17:00,-15.59
2016/9/3 17:00,-15.17
2016/9/4 17:00,-14.79
2016/9/5 17:00,-14.67
2016/9/6 17:00,-14.8
2016/9/7 17:00,-14.87
2016/9/8 17:00,-14.99
2016/9/9 17:00,-14.82
2016/9/10 17:00,-15.16
2016/9/12 17:00,-15.61
2016/9/13 17:00,-15.99
2016/9/14 17:00,-16.04
2016/9/16 17:00,-15.96
2016/9/18 17:00,-16.11
2016/9/19 17:00,-16.36
2016/9/21 17:00,-16
2016/9/22 17:00,-16.33
2016/9/23 17:00,-16.38
2016/9/24 17:00,-16.58
2016/9/25 17:00,-16.59
2016/9/26 17:00,-16.57
2016/9/27 17:00,-16.62
2016/9/28 17:00,-16.35
2016/9/29 17:00,-16.18
2016/9/30 17:00,-16.31
2016/10/1 17:00,-16.25
2016/10/2 17:00,-16.02
2016/10/3 17:00,-16.17
2016/10/4 17:00,-16.33
2016/10/5 17:00,-16.41
2016/10/6 17:00,-17.01
2016/10/7 17:00,-17.34
2016/10/8 17:00,-17.29
2016/10/9 17:00,-17.03
2016/10/10 17:00,-17.95
2016/10/11 17:00,-17.08
2016/10/12 17:00,-18.13
2016/10/13 17:00,-18.16
2016/10/14 17:00,-18.3
2016/10/15 17:00,-18.42
2016/10/16 17:00,-18.15
2016/10/17 17:00,-18.34
2016/10/18 17:00,-18.02
2016/10/19 17:00,-18.67
2016/10/20 17:00,-18.92
2016/10/21 17:00,-18.74
2016/10/22 17:00,-18.07
2016/10/23 17:00,-18.52
2016/10/24 17:00,-18.35
2016/10/25 17:00,-18.56
2016/10/26 17:00,-20.4
2016/10/27 17:00,-20.48
2016/10/28 17:00,-21.05
2016/10/29 17:00,-20.94
2016/10/30 17:00,-21.62
2016/10/31 17:00,-21.95
2016/11/1 17:00,-21.24
2016/11/2 17:00,-21.49
2016/11/3 17:00,-22.17
2016/11/4 17:00,-23.29
2016/11/5 17:00,-23.19
