DATE,all_time_change
2016/7/5 17:00,-12
2016/7/6 17:00,-19.35
2016/7/7 17:00,-18.83
2016/7/8 17:00,-18.83
2016/7/9 17:00,-19.2
2016/7/10 17:00,-19.32
2016/7/11 17:00,-19.31
2016/7/12 17:00,-19.39
2016/7/13 17:00,-19.57
2016/7/14 17:00,-19.64
2016/7/15 17:00,-20.32
2016/7/16 17:00,-20.72
2016/7/17 17:00,-20.85
2016/7/18 17:00,-20.85
2016/7/19 17:00,-17.06
2016/7/20 17:00,-12.09
2016/7/21 17:00,-9.49
2016/7/22 17:00,-9.02
2016/7/23 17:00,-6.09
2016/7/24 17:00,-1.96
2016/7/25 17:00,0.84
2016/7/26 17:00,0.52
2016/7/27 17:00,-1.17
2016/7/28 17:00,-0.74
2016/7/29 17:00,-1.43
2016/7/30 17:00,-2.84
2016/7/31 17:00,-3.77
2016/8/1 17:00,-4.09
2016/8/2 17:00,-3.95
2016/8/3 17:00,-5.48
2016/8/4 17:00,-6.18
2016/8/5 17:00,-5.1
2016/8/6 17:00,-3.58
2016/8/7 17:00,-3.35
2016/8/8 17:00,-4.64
2016/8/9 17:00,-4.47
2016/8/10 17:00,-5.13
2016/8/11 17:00,-5.52
2016/8/12 17:00,-6.19
2016/8/13 17:00,-6.62
2016/8/14 17:00,-6.37
2016/8/15 17:00,-6.87
2016/8/16 17:00,-8.63
2016/8/17 17:00,-8.63
2016/8/18 17:00,-9.13
2016/8/19 17:00,-9.49
2016/8/20 17:00,-9.08
2016/8/21 17:00,-8.88
2016/8/22 17:00,-9.03
2016/8/23 17:00,-9.33
2016/8/24 17:00,-9.74
2016/8/25 17:00,-8.44
2016/8/26 17:00,-8.37
2016/8/27 17:00,-8.53
2016/8/28 17:00,-8.77
2016/8/29 17:00,-9.81
2016/8/30 17:00,-9.77
2016/8/31 17:00,-10.57
2016/9/1 17:00,-10.73
2016/9/2 17:00,-11.58
2016/9/3 17:00,-11.53
2016/9/4 17:00,-12.35
2016/9/5 17:00,-11.79
2016/9/6 17:00,-11.45
2016/9/7 17:00,-12.32
2016/9/8 17:00,-11.91
2016/9/9 17:00,-11.78
2016/9/10 17:00,-12.17
2016/9/12 17:00,-12.73
2016/9/13 17:00,-13.13
2016/9/14 17:00,-12.82
2016/9/16 17:00,-13.12
2016/9/18 17:00,-13.44
2016/9/19 17:00,-13.51
2016/9/21 17:00,-13.45
2016/9/22 17:00,-13.62
2016/9/23 17:00,-13.91
2016/9/24 17:00,-14.41
2016/9/25 17:00,-14.76
2016/9/26 17:00,-14.96
2016/9/27 17:00,-14.69
2016/9/28 17:00,-14.9
2016/9/29 17:00,-14.66
2016/9/30 17:00,-14.57
2016/10/1 17:00,-14.84
2016/10/2 17:00,-14.92
2016/10/3 17:00,-15.03
2016/10/4 17:00,-15.19
2016/10/5 17:00,-15.1
2016/10/6 17:00,-15.25
2016/10/7 17:00,-15.41
2016/10/8 17:00,-14.69
2016/10/9 17:00,-14.72
2016/10/10 17:00,-13.52
2016/10/11 17:00,-12.89
2016/10/12 17:00,-13.32
2016/10/13 17:00,-13.26
2016/10/14 17:00,-13.65
2016/10/15 17:00,-13.6
2016/10/16 17:00,-13.54
2016/10/17 17:00,-14.23
2016/10/18 17:00,-14.84
2016/10/19 17:00,-14.72
2016/10/20 17:00,-14.64
2016/10/21 17:00,-14.38
2016/10/22 17:00,-14.76
2016/10/23 17:00,-14.76
2016/10/24 17:00,-14.56
2016/10/25 17:00,-15.17
2016/10/26 17:00,-16.32
2016/10/27 17:00,-15.98
2016/10/28 17:00,-16.16
2016/10/29 17:00,-16.52
2016/10/30 17:00,-17.1
2016/10/31 17:00,-18.05
2016/11/1 17:00,-18.03
2016/11/2 17:00,-17.75
2016/11/3 17:00,-18.99
2016/11/4 17:00,-19.89
2016/11/5 17:00,-19.58
