DATE,all_time_change
2016/5/25 15:30,-11.09
2016/5/26 15:30,-13.53
2016/5/29 15:30,-16.23
2016/5/30 15:30,-16.5
2016/5/31 15:30,-17
2016/6/1 15:30,-17.05
2016/6/2 15:30,-17.77
2016/6/3 15:30,-18.22
2016/6/4 15:30,-18.89
2016/6/5 15:30,-19.76
2016/6/6 15:30,-20.59
2016/6/7 15:30,-21.2
2016/6/8 15:30,-21.83
2016/6/9 15:30,-22.46
2016/6/10 15:30,-23.01
2016/6/11 15:30,-23.59
2016/6/12 15:30,-24.21
2016/6/13 15:30,-24.84
2016/6/14 15:30,-25.49
2016/6/15 15:30,-25.49
2016/6/16 15:30,-25.49
2016/6/17 15:30,-26.88
2016/6/18 15:30,-27.39
2016/6/19 15:30,-27.93
2016/6/20 15:30,-28.49
2016/6/21 15:30,-29.07
2016/6/22 15:30,-29.68
2016/6/23 15:30,-30.28
2016/6/24 15:30,-30.19
2016/6/25 15:30,-30.28
2016/5/27 15:30,-14.04
2016/5/28 15:30,-15.14
2016/6/26 15:30,-30.73
2016/6/27 15:30,-30.91
2016/6/28 15:30,-31.26
2016/6/29 15:30,-31.77
2016/6/30 15:30,-32.2
2016/7/1 15:30,-32.29
2016/7/2 15:30,-32.37
2016/7/3 15:30,-32.54
2016/7/4 15:30,-32.67
2016/7/5 15:30,-32.64
2016/7/6 15:30,-32.64
2016/7/7 15:30,-32.83
2016/7/8 15:30,-32.96
2016/7/9 15:30,-33.15
2016/7/10 15:30,-33.3
2016/7/11 15:30,-33.59
2016/7/12 15:30,-33.67
2016/7/13 15:30,-34.01
2016/7/14 15:30,-33.9
2016/7/15 15:30,-34.03
2016/7/16 15:30,-34.09
2016/7/17 15:30,-33.88
2016/7/18 15:30,-34.11
2016/7/19 15:30,-34.31
2016/7/20 15:30,-34.53
2016/7/21 15:30,-35.08
2016/7/22 15:30,-35.55
2016/7/23 15:30,-36.06
2016/7/24 15:30,-36.51
2016/7/25 15:30,-36.62
2016/7/26 15:30,-36.75
2016/7/27 15:30,-37.11
2016/7/28 15:30,-37.3
2016/7/29 15:30,-37.09
2016/7/30 15:30,-36.91
2016/7/31 15:30,-36.72
2016/8/1 15:30,-36.85
2016/8/2 15:30,-36.85
2016/8/3 15:30,-37
2016/8/4 15:30,-36.95
2016/8/5 15:30,-37.12
2016/8/6 15:30,-37.32
2016/8/7 15:30,-37.54
2016/8/8 15:30,-37.49
2016/8/9 15:30,-37.68
