DATE,all_time_change
2016/7/5 17:00,-10.35
2016/7/6 17:00,-10.68
2016/7/7 17:00,-10.38
2016/7/8 17:00,-10.53
2016/7/9 17:00,-10.79
2016/7/10 17:00,-11.09
2016/7/11 17:00,-12.04
2016/7/12 17:00,-12.45
2016/7/13 17:00,-13.38
2016/7/14 17:00,-13.28
2016/7/15 17:00,-12.83
2016/7/16 17:00,-13.68
2016/7/17 17:00,-13.83
2016/7/18 17:00,-12.33
2016/7/19 17:00,-13.19
2016/7/20 17:00,-13.51
2016/7/21 17:00,-12.68
2016/7/22 17:00,-13.85
2016/7/23 17:00,-13.5
2016/7/24 17:00,-12.59
2016/7/25 17:00,-13.38
2016/7/26 17:00,-13.58
2016/7/27 17:00,-13.49
2016/7/28 17:00,-13.25
2016/7/29 17:00,-13.14
2016/7/30 17:00,-12.44
2016/7/31 17:00,-12.55
2016/8/1 17:00,-12.9
2016/8/2 17:00,-11.97
2016/8/3 17:00,-12.78
2016/8/4 17:00,-13.02
2016/8/5 17:00,-11.19
2016/8/6 17:00,-10.81
2016/8/7 17:00,-7.23
2016/8/8 17:00,-8.97
2016/8/9 17:00,-7.92
2016/8/10 17:00,-7.69
2016/8/11 17:00,-8.09
2016/8/12 17:00,-8.39
2016/8/13 17:00,-8.51
2016/8/14 17:00,-8.42
2016/8/15 17:00,-8.19
2016/8/16 17:00,-8.73
2016/8/17 17:00,-8.48
2016/8/18 17:00,-8.23
2016/8/19 17:00,-7.59
2016/8/20 17:00,-7.23
2016/8/21 17:00,-6.82
2016/8/22 17:00,-6.79
2016/8/23 17:00,-6.54
2016/8/24 17:00,-6.53
2016/8/25 17:00,-5.17
2016/8/26 17:00,-4.73
2016/8/27 17:00,-4.79
2016/8/28 17:00,-5.23
2016/8/29 17:00,-5.54
2016/8/30 17:00,-5.97
2016/8/31 17:00,-5.7
2016/9/1 17:00,-5.34
2016/9/2 17:00,-5.89
2016/9/3 17:00,-6.23
2016/9/4 17:00,-6.49
2016/9/5 17:00,-6.66
2016/9/6 17:00,-6.35
2016/9/7 17:00,-6.82
2016/9/8 17:00,-7.22
2016/9/9 17:00,-6.65
2016/9/10 17:00,-6.92
2016/9/12 17:00,-7.17
2016/9/13 17:00,-6.89
2016/9/14 17:00,-6.79
2016/9/16 17:00,-7.04
2016/9/18 17:00,-7.51
2016/9/19 17:00,-7.81
2016/9/21 17:00,-8.09
2016/9/22 17:00,-7.88
2016/9/23 17:00,-8.16
2016/9/24 17:00,-8.52
2016/9/25 17:00,-8.57
2016/9/26 17:00,-8.57
2016/9/27 17:00,-8.61
2016/9/28 17:00,-8.66
2016/9/29 17:00,-8.55
2016/9/30 17:00,-8.62
2016/10/1 17:00,-7.93
2016/10/2 17:00,-7.82
2016/10/3 17:00,-7.86
2016/10/4 17:00,-8.04
2016/10/5 17:00,-8.01
2016/10/6 17:00,-8.19
2016/10/7 17:00,-8.24
2016/10/8 17:00,-8.45
2016/10/9 17:00,-8.86
2016/10/10 17:00,-8.39
2016/10/11 17:00,-7.61
2016/10/12 17:00,-7.84
2016/10/13 17:00,-8.2
2016/10/14 17:00,-8.61
2016/10/15 17:00,-8.11
2016/10/16 17:00,-8.49
2016/10/17 17:00,-8.36
2016/10/18 17:00,-8.08
2016/10/19 17:00,-7.83
2016/10/20 17:00,-8.02
2016/10/21 17:00,-7.63
2016/10/22 17:00,-7.67
2016/10/23 17:00,-7.69
2016/10/24 17:00,-7.9
2016/10/25 17:00,-7.07
2016/10/26 17:00,-8.17
2016/10/27 17:00,-7.48
2016/10/28 17:00,-7.47
2016/10/29 17:00,-7.59
2016/10/30 17:00,-8.04
2016/10/31 17:00,-8.82
2016/11/1 17:00,-8.58
2016/11/2 17:00,-8.46
2016/11/3 17:00,-8.38
2016/11/4 17:00,-9.36
2016/11/5 17:00,-9.94
